stream_id,streamer_name,stream_start_time,viewer_id,viewer_email,viewer_state,device_type,event_time,event_type,product_id,product_name,chat_message
STRM4,Diana,2025-07-19 10:00:00,CUST008,skylar.lee8@example.com,NY,tablet,2025-07-19 10:03:05,stream_view_start,,,
STRM2,Bob,2025-07-19 09:20:00,CUST002,avery.lopez2@example.com,FL,desktop,2025-07-19 10:03:09,stream_exit,,,
STRM4,Diana,2025-07-19 10:00:00,CUST080,jordan.lee80@example.com,WA,mobile,2025-07-19 10:03:09,chat_message,,,😍
STRM3,Carlos,2025-07-19 09:40:00,CUST084,jamie.hall84@example.com,IL,desktop,2025-07-19 10:03:14,product_view,P032,Smart Hand Sanitizer,
STRM3,Carlos,2025-07-19 09:40:00,CUST079,jamie.allen79@example.com,NC,mobile,2025-07-19 10:03:16,chat_message,,,Too expensive
STRM4,Diana,2025-07-19 10:00:00,CUST018,jamie.allen18@example.com,CA,tablet,2025-07-19 10:03:18,chat_message,,,😍
STRM2,Bob,2025-07-19 09:20:00,CUST043,casey.lopez43@example.com,NC,tablet,2025-07-19 10:03:19,order_completed,P047,Classic Shower Speaker,
STRM3,Carlos,2025-07-19 09:40:00,CUST008,skylar.lee8@example.com,NY,desktop,2025-07-19 10:03:21,product_view,P012,Smart Desk Lamp,
STRM2,Bob,2025-07-19 09:20:00,CUST095,jordan.allen95@example.com,IL,desktop,2025-07-19 10:03:21,product_view,P016,Eco Smart Thermostat,
STRM4,Diana,2025-07-19 10:00:00,CUST032,taylor.young32@example.com,NY,tablet,2025-07-19 10:03:26,product_view,P046,Eco Fleece Blanket,
STRM3,Carlos,2025-07-19 09:40:00,CUST037,morgan.allen37@example.com,FL,tablet,2025-07-19 10:03:27,product_view,P036,Classic Fragrance Set,
STRM3,Carlos,2025-07-19 09:40:00,CUST022,skylar.johnson22@example.com,WA,desktop,2025-07-19 10:03:28,stream_exit,,,
STRM2,Bob,2025-07-19 09:20:00,CUST078,jamie.brown78@example.com,TX,desktop,2025-07-19 10:03:28,stream_view_start,,,
STRM2,Bob,2025-07-19 09:20:00,CUST026,drew.smith26@example.com,MI,tablet,2025-07-19 10:03:28,order_completed,P034,Classic Running Shorts,
STRM4,Diana,2025-07-19 10:00:00,CUST063,casey.davis63@example.com,MI,mobile,2025-07-19 10:03:28,checkout_started,P014,Eco Notebook,
STRM2,Bob,2025-07-19 09:20:00,CUST026,drew.smith26@example.com,MI,mobile,2025-07-19 10:03:29,chat_message,,,Too expensive
STRM2,Bob,2025-07-19 09:20:00,CUST036,taylor.clark36@example.com,WA,desktop,2025-07-19 10:03:29,order_completed,P023,Deluxe Travel Pillow,
STRM3,Carlos,2025-07-19 09:40:00,CUST095,jordan.allen95@example.com,IL,tablet,2025-07-19 10:03:30,add_to_cart,P020,Pro Water Bottle,
STRM3,Carlos,2025-07-19 09:40:00,CUST098,jamie.hall98@example.com,CA,desktop,2025-07-19 10:03:34,product_view,P022,Eco Tripod,
STRM3,Carlos,2025-07-19 09:40:00,CUST083,taylor.brown83@example.com,WA,mobile,2025-07-19 10:03:36,stream_view_start,,,
STRM4,Diana,2025-07-19 10:00:00,CUST055,taylor.lopez55@example.com,IL,mobile,2025-07-19 10:03:36,product_view,P032,Smart Hand Sanitizer,
STRM3,Carlos,2025-07-19 09:40:00,CUST096,taylor.brown96@example.com,GA,tablet,2025-07-19 10:03:40,product_view,P003,Deluxe Hoodie,
STRM3,Carlos,2025-07-19 09:40:00,CUST043,casey.lopez43@example.com,NC,mobile,2025-07-19 10:03:42,add_to_cart,P008,Classic Sneakers,
STRM3,Carlos,2025-07-19 09:40:00,CUST041,drew.lee41@example.com,GA,tablet,2025-07-19 10:03:44,add_to_cart,P006,Smart Face Cream,
STRM4,Diana,2025-07-19 10:00:00,CUST071,morgan.davis71@example.com,TX,mobile,2025-07-19 10:03:46,checkout_started,P036,Classic Fragrance Set,
STRM2,Bob,2025-07-19 09:20:00,CUST074,taylor.smith74@example.com,CA,desktop,2025-07-19 10:04:01,chat_message,,,Too expensive
STRM4,Diana,2025-07-19 10:00:00,CUST013,drew.allen13@example.com,CA,mobile,2025-07-19 10:04:02,product_view,P029,Pro Beard Trimmer,
STRM3,Carlos,2025-07-19 09:40:00,CUST078,jamie.brown78@example.com,TX,desktop,2025-07-19 10:04:06,product_view,P050,Deluxe Cap,
STRM4,Diana,2025-07-19 10:00:00,CUST062,skylar.smith62@example.com,WA,mobile,2025-07-19 10:04:11,product_view,P041,Classic Tote Bag,
STRM3,Carlos,2025-07-19 09:40:00,CUST081,casey.hall81@example.com,AZ,tablet,2025-07-19 10:04:12,stream_exit,,,
STRM2,Bob,2025-07-19 09:20:00,CUST034,skylar.lee34@example.com,AZ,desktop,2025-07-19 10:04:14,order_completed,P007,Pro Bluetooth Speaker,
STRM3,Carlos,2025-07-19 09:40:00,CUST003,alex.smith3@example.com,MI,tablet,2025-07-19 10:04:15,product_view,P002,Smart Earbuds,
STRM3,Carlos,2025-07-19 09:40:00,CUST076,jamie.hall76@example.com,NC,desktop,2025-07-19 10:04:16,product_view,P038,Smart Blue Light Glasses,
STRM3,Carlos,2025-07-19 09:40:00,CUST066,skylar.hall66@example.com,TX,tablet,2025-07-19 10:04:16,checkout_started,P008,Classic Sneakers,
STRM4,Diana,2025-07-19 10:00:00,CUST082,casey.lopez82@example.com,IL,tablet,2025-07-19 10:04:20,product_view,P041,Classic Tote Bag,
STRM2,Bob,2025-07-19 09:20:00,CUST085,taylor.lopez85@example.com,AZ,mobile,2025-07-19 10:04:31,stream_exit,,,
STRM2,Bob,2025-07-19 09:20:00,CUST067,casey.lopez67@example.com,MI,tablet,2025-07-19 10:04:32,stream_exit,,,
STRM4,Diana,2025-07-19 10:00:00,CUST075,taylor.johnson75@example.com,WA,tablet,2025-07-19 10:04:32,product_view,P009,Deluxe Backpack,
STRM4,Diana,2025-07-19 10:00:00,CUST037,morgan.allen37@example.com,FL,tablet,2025-07-19 10:04:33,product_view,P002,Smart Earbuds,
STRM2,Bob,2025-07-19 09:20:00,CUST063,casey.davis63@example.com,MI,desktop,2025-07-19 10:04:36,stream_view_start,,,
STRM3,Carlos,2025-07-19 09:40:00,CUST087,morgan.young87@example.com,WA,tablet,2025-07-19 10:04:37,stream_view_start,,,
STRM3,Carlos,2025-07-19 09:40:00,CUST066,skylar.hall66@example.com,TX,desktop,2025-07-19 10:04:38,add_to_cart,P027,Eco Mouse Pad,
STRM3,Carlos,2025-07-19 09:40:00,CUST070,alex.hall70@example.com,GA,tablet,2025-07-19 10:04:42,checkout_started,P015,Classic Wireless Charger,
STRM2,Bob,2025-07-19 09:20:00,CUST024,drew.smith24@example.com,WA,desktop,2025-07-19 10:04:42,add_to_cart,P005,Deluxe Ring Light,
STRM4,Diana,2025-07-19 10:00:00,CUST024,drew.smith24@example.com,WA,tablet,2025-07-19 10:04:45,stream_view_start,,,
STRM2,Bob,2025-07-19 09:20:00,CUST055,taylor.lopez55@example.com,IL,mobile,2025-07-19 10:04:45,product_view,P008,Classic Sneakers,
STRM2,Bob,2025-07-19 09:20:00,CUST068,jordan.lee68@example.com,CA,mobile,2025-07-19 10:04:46,stream_exit,,,
STRM2,Bob,2025-07-19 09:20:00,CUST092,avery.davis92@example.com,NC,desktop,2025-07-19 10:04:46,stream_view_start,,,
STRM2,Bob,2025-07-19 09:20:00,CUST001,drew.hall1@example.com,AZ,tablet,2025-07-19 10:04:47,stream_view_start,,,
STRM4,Diana,2025-07-19 10:00:00,CUST078,jamie.brown78@example.com,TX,desktop,2025-07-19 10:04:47,stream_exit,,,
STRM3,Carlos,2025-07-19 09:40:00,CUST096,taylor.brown96@example.com,GA,desktop,2025-07-19 10:04:47,add_to_cart,P015,Classic Wireless Charger,
STRM3,Carlos,2025-07-19 09:40:00,CUST079,jamie.allen79@example.com,NC,tablet,2025-07-19 10:04:57,checkout_started,P037,Pro Monitor Riser,
STRM3,Carlos,2025-07-19 09:40:00,CUST029,jordan.smith29@example.com,WA,mobile,2025-07-19 10:04:59,product_view,P048,Eco Power Bank,
STRM3,Carlos,2025-07-19 09:40:00,CUST054,jordan.clark54@example.com,FL,mobile,2025-07-19 10:05:00,stream_exit,,,
STRM3,Carlos,2025-07-19 09:40:00,CUST036,taylor.clark36@example.com,WA,mobile,2025-07-19 10:05:00,add_to_cart,P046,Eco Fleece Blanket,
STRM2,Bob,2025-07-19 09:20:00,CUST049,avery.allen49@example.com,TX,desktop,2025-07-19 10:05:00,stream_exit,,,
STRM4,Diana,2025-07-19 10:00:00,CUST011,morgan.davis11@example.com,MI,desktop,2025-07-19 10:05:04,stream_exit,,,
STRM3,Carlos,2025-07-19 09:40:00,CUST091,avery.clark91@example.com,NC,mobile,2025-07-19 10:05:05,chat_message,,,Add to cart
STRM4,Diana,2025-07-19 10:00:00,CUST087,morgan.young87@example.com,WA,desktop,2025-07-19 10:05:11,stream_view_start,,,
STRM2,Bob,2025-07-19 09:20:00,CUST003,alex.smith3@example.com,MI,mobile,2025-07-19 10:05:12,product_view,P039,Pro Body Lotion,
STRM2,Bob,2025-07-19 09:20:00,CUST019,taylor.clark19@example.com,FL,mobile,2025-07-19 10:05:13,chat_message,,,😍
STRM3,Carlos,2025-07-19 09:40:00,CUST073,avery.hall73@example.com,NC,tablet,2025-07-19 10:05:14,product_view,P005,Deluxe Ring Light,
STRM2,Bob,2025-07-19 09:20:00,CUST079,jamie.allen79@example.com,NC,mobile,2025-07-19 10:05:16,product_view,P012,Smart Desk Lamp,
STRM2,Bob,2025-07-19 09:20:00,CUST040,jordan.johnson40@example.com,NY,desktop,2025-07-19 10:05:28,add_to_cart,P009,Deluxe Backpack,
STRM3,Carlos,2025-07-19 09:40:00,CUST020,skylar.brown20@example.com,WA,tablet,2025-07-19 10:05:31,add_to_cart,P011,Eco Wrist Watch,
STRM2,Bob,2025-07-19 09:20:00,CUST012,jordan.hall12@example.com,GA,mobile,2025-07-19 10:05:32,checkout_started,P046,Eco Fleece Blanket,
STRM2,Bob,2025-07-19 09:20:00,CUST030,morgan.lopez30@example.com,IL,mobile,2025-07-19 10:05:32,product_view,P041,Classic Tote Bag,
STRM3,Carlos,2025-07-19 09:40:00,CUST030,morgan.lopez30@example.com,IL,mobile,2025-07-19 10:05:33,chat_message,,,Add to cart
STRM4,Diana,2025-07-19 10:00:00,CUST095,jordan.allen95@example.com,IL,tablet,2025-07-19 10:05:38,chat_message,,,Need this
STRM2,Bob,2025-07-19 09:20:00,CUST055,taylor.lopez55@example.com,IL,mobile,2025-07-19 10:05:41,product_view,P003,Deluxe Hoodie,
STRM4,Diana,2025-07-19 10:00:00,CUST047,skylar.clark47@example.com,TX,tablet,2025-07-19 10:05:42,stream_exit,,,
STRM3,Carlos,2025-07-19 09:40:00,CUST038,alex.hall38@example.com,NC,tablet,2025-07-19 10:05:44,order_completed,P024,Classic Facial Mask,
STRM4,Diana,2025-07-19 10:00:00,CUST055,taylor.lopez55@example.com,IL,desktop,2025-07-19 10:05:50,checkout_started,P028,Pro Table Mirror,
STRM2,Bob,2025-07-19 09:20:00,CUST013,drew.allen13@example.com,CA,tablet,2025-07-19 10:05:51,product_view,P028,Pro Table Mirror,
STRM3,Carlos,2025-07-19 09:40:00,CUST090,casey.allen90@example.com,CA,tablet,2025-07-19 10:05:51,checkout_started,P049,Classic Microphone,
STRM2,Bob,2025-07-19 09:20:00,CUST046,reese.young46@example.com,CA,desktop,2025-07-19 10:05:58,product_view,P039,Pro Body Lotion,
STRM2,Bob,2025-07-19 09:20:00,CUST023,casey.davis23@example.com,IL,tablet,2025-07-19 10:05:59,add_to_cart,P044,Classic Card Holder,
STRM3,Carlos,2025-07-19 09:40:00,CUST011,morgan.davis11@example.com,MI,mobile,2025-07-19 10:06:01,product_view,P025,Smart Essential Oil,
STRM3,Carlos,2025-07-19 09:40:00,CUST084,jamie.hall84@example.com,IL,desktop,2025-07-19 10:06:01,checkout_started,P032,Smart Hand Sanitizer,
STRM2,Bob,2025-07-19 09:20:00,CUST058,casey.young58@example.com,NC,mobile,2025-07-19 10:06:05,chat_message,,,Ordered!
STRM3,Carlos,2025-07-19 09:40:00,CUST069,avery.davis69@example.com,MI,desktop,2025-07-19 10:06:11,add_to_cart,P030,Deluxe Diffuser,
STRM4,Diana,2025-07-19 10:00:00,CUST096,taylor.brown96@example.com,GA,mobile,2025-07-19 10:06:11,stream_view_start,,,
STRM2,Bob,2025-07-19 09:20:00,CUST068,jordan.lee68@example.com,CA,desktop,2025-07-19 10:06:17,stream_view_start,,,
STRM2,Bob,2025-07-19 09:20:00,CUST033,reese.clark33@example.com,GA,desktop,2025-07-19 10:06:19,checkout_started,P035,Pro Wireless Mouse,
STRM2,Bob,2025-07-19 09:20:00,CUST042,jamie.brown42@example.com,MI,mobile,2025-07-19 10:06:24,chat_message,,,❤️
STRM3,Carlos,2025-07-19 09:40:00,CUST066,skylar.hall66@example.com,TX,mobile,2025-07-19 10:06:26,add_to_cart,P006,Smart Face Cream,
STRM3,Carlos,2025-07-19 09:40:00,CUST038,alex.hall38@example.com,NC,desktop,2025-07-19 10:06:27,stream_view_start,,,
STRM2,Bob,2025-07-19 09:20:00,CUST008,skylar.lee8@example.com,NY,mobile,2025-07-19 10:06:27,product_view,P040,Eco Slippers,
STRM2,Bob,2025-07-19 09:20:00,CUST084,jamie.hall84@example.com,IL,desktop,2025-07-19 10:06:29,checkout_started,P005,Deluxe Ring Light,
STRM4,Diana,2025-07-19 10:00:00,CUST092,avery.davis92@example.com,NC,desktop,2025-07-19 10:06:31,stream_exit,,,
STRM3,Carlos,2025-07-19 09:40:00,CUST036,taylor.clark36@example.com,WA,desktop,2025-07-19 10:06:33,add_to_cart,P007,Pro Bluetooth Speaker,
STRM2,Bob,2025-07-19 09:20:00,CUST092,avery.davis92@example.com,NC,desktop,2025-07-19 10:06:33,chat_message,,,Ordered!
STRM3,Carlos,2025-07-19 09:40:00,CUST045,drew.smith45@example.com,NC,desktop,2025-07-19 10:06:38,chat_message,,,What's the price?
STRM4,Diana,2025-07-19 10:00:00,CUST071,morgan.davis71@example.com,TX,mobile,2025-07-19 10:06:43,stream_exit,,,
STRM2,Bob,2025-07-19 09:20:00,CUST094,drew.lopez94@example.com,CA,tablet,2025-07-19 10:06:45,checkout_started,P043,Smart Face Roller,
STRM2,Bob,2025-07-19 09:20:00,CUST089,reese.clark89@example.com,WA,mobile,2025-07-19 10:06:48,product_view,P042,Eco Charging Cable,
STRM2,Bob,2025-07-19 09:20:00,CUST047,skylar.clark47@example.com,TX,tablet,2025-07-19 10:06:48,product_view,P013,Pro Coffee Mug,
STRM4,Diana,2025-07-19 10:00:00,CUST025,morgan.young25@example.com,NY,tablet,2025-07-19 10:06:51,chat_message,,,Too expensive
STRM4,Diana,2025-07-19 10:00:00,CUST017,alex.brown17@example.com,FL,desktop,2025-07-19 10:06:53,add_to_cart,P014,Eco Notebook,
STRM4,Diana,2025-07-19 10:00:00,CUST091,avery.clark91@example.com,NC,mobile,2025-07-19 10:06:57,add_to_cart,P018,Smart Laptop Stand,
STRM4,Diana,2025-07-19 10:00:00,CUST096,taylor.brown96@example.com,GA,desktop,2025-07-19 10:07:04,stream_view_start,,,
STRM3,Carlos,2025-07-19 09:40:00,CUST096,taylor.brown96@example.com,GA,mobile,2025-07-19 10:07:09,checkout_started,P020,Pro Water Bottle,
STRM3,Carlos,2025-07-19 09:40:00,CUST075,taylor.johnson75@example.com,WA,desktop,2025-07-19 10:07:10,checkout_started,P041,Classic Tote Bag,
STRM3,Carlos,2025-07-19 09:40:00,CUST061,casey.young61@example.com,CA,tablet,2025-07-19 10:07:11,add_to_cart,P029,Pro Beard Trimmer,
STRM2,Bob,2025-07-19 09:20:00,CUST040,jordan.johnson40@example.com,NY,mobile,2025-07-19 10:07:12,stream_exit,,,
STRM2,Bob,2025-07-19 09:20:00,CUST092,avery.davis92@example.com,NC,tablet,2025-07-19 10:07:16,stream_exit,,,
STRM4,Diana,2025-07-19 10:00:00,CUST079,jamie.allen79@example.com,NC,tablet,2025-07-19 10:07:16,checkout_started,P016,Eco Smart Thermostat,
STRM2,Bob,2025-07-19 09:20:00,CUST055,taylor.lopez55@example.com,IL,mobile,2025-07-19 10:07:20,add_to_cart,P006,Smart Face Cream,
STRM4,Diana,2025-07-19 10:00:00,CUST061,casey.young61@example.com,CA,desktop,2025-07-19 10:07:22,product_view,P045,Eco Tumbler,
STRM4,Diana,2025-07-19 10:00:00,CUST075,taylor.johnson75@example.com,WA,tablet,2025-07-19 10:07:26,checkout_started,P023,Deluxe Travel Pillow,
STRM4,Diana,2025-07-19 10:00:00,CUST013,drew.allen13@example.com,CA,mobile,2025-07-19 10:07:26,chat_message,,,Too expensive
STRM4,Diana,2025-07-19 10:00:00,CUST013,drew.allen13@example.com,CA,mobile,2025-07-19 10:07:27,product_view,P002,Smart Earbuds,
STRM2,Bob,2025-07-19 09:20:00,CUST085,taylor.lopez85@example.com,AZ,tablet,2025-07-19 10:07:29,product_view,P019,Deluxe Makeup Kit,
STRM4,Diana,2025-07-19 10:00:00,CUST081,casey.hall81@example.com,AZ,desktop,2025-07-19 10:07:31,product_view,P019,Deluxe Makeup Kit,
STRM4,Diana,2025-07-19 10:00:00,CUST098,jamie.hall98@example.com,CA,mobile,2025-07-19 10:07:31,product_view,P005,Deluxe Ring Light,
STRM3,Carlos,2025-07-19 09:40:00,CUST068,jordan.lee68@example.com,CA,tablet,2025-07-19 10:07:36,stream_exit,,,
STRM2,Bob,2025-07-19 09:20:00,CUST093,casey.allen93@example.com,TX,desktop,2025-07-19 10:07:44,stream_view_start,,,
STRM2,Bob,2025-07-19 09:20:00,CUST014,avery.allen14@example.com,IL,tablet,2025-07-19 10:07:46,add_to_cart,P043,Smart Face Roller,
STRM4,Diana,2025-07-19 10:00:00,CUST053,taylor.davis53@example.com,MI,tablet,2025-07-19 10:07:47,order_completed,P001,Smart Lipstick,
STRM2,Bob,2025-07-19 09:20:00,CUST082,casey.lopez82@example.com,IL,tablet,2025-07-19 10:07:48,stream_exit,,,
STRM4,Diana,2025-07-19 10:00:00,CUST092,avery.davis92@example.com,NC,tablet,2025-07-19 10:07:49,stream_exit,,,
STRM3,Carlos,2025-07-19 09:40:00,CUST001,drew.hall1@example.com,AZ,desktop,2025-07-19 10:07:54,product_view,P023,Deluxe Travel Pillow,
STRM3,Carlos,2025-07-19 09:40:00,CUST088,jordan.brown88@example.com,NY,tablet,2025-07-19 10:07:55,product_view,P045,Eco Tumbler,
STRM4,Diana,2025-07-19 10:00:00,CUST005,jordan.smith5@example.com,TX,desktop,2025-07-19 10:07:59,chat_message,,,What's the price?
STRM2,Bob,2025-07-19 09:20:00,CUST038,alex.hall38@example.com,NC,desktop,2025-07-19 10:07:59,chat_message,,,😍
STRM4,Diana,2025-07-19 10:00:00,CUST016,reese.smith16@example.com,IL,mobile,2025-07-19 10:08:01,product_view,P005,Deluxe Ring Light,
STRM2,Bob,2025-07-19 09:20:00,CUST069,avery.davis69@example.com,MI,desktop,2025-07-19 10:08:02,product_view,P025,Smart Essential Oil,
STRM3,Carlos,2025-07-19 09:40:00,CUST048,avery.young48@example.com,TX,desktop,2025-07-19 10:08:09,order_completed,P011,Eco Wrist Watch,
STRM2,Bob,2025-07-19 09:20:00,CUST080,jordan.lee80@example.com,WA,tablet,2025-07-19 10:08:13,add_to_cart,P015,Classic Wireless Charger,
STRM4,Diana,2025-07-19 10:00:00,CUST072,casey.brown72@example.com,WA,desktop,2025-07-19 10:08:15,chat_message,,,Ordered!
STRM3,Carlos,2025-07-19 09:40:00,CUST088,jordan.brown88@example.com,NY,desktop,2025-07-19 10:08:19,order_completed,P014,Eco Notebook,
STRM2,Bob,2025-07-19 09:20:00,CUST097,jordan.brown97@example.com,FL,desktop,2025-07-19 10:08:26,order_completed,P010,Smart Sunglasses,
STRM4,Diana,2025-07-19 10:00:00,CUST071,morgan.davis71@example.com,TX,tablet,2025-07-19 10:08:27,add_to_cart,P034,Classic Running Shorts,
STRM2,Bob,2025-07-19 09:20:00,CUST079,jamie.allen79@example.com,NC,desktop,2025-07-19 10:08:28,product_view,P036,Classic Fragrance Set,
STRM4,Diana,2025-07-19 10:00:00,CUST029,jordan.smith29@example.com,WA,mobile,2025-07-19 10:08:30,product_view,P001,Smart Lipstick,
STRM3,Carlos,2025-07-19 09:40:00,CUST056,avery.allen56@example.com,NY,desktop,2025-07-19 10:08:34,stream_view_start,,,
STRM2,Bob,2025-07-19 09:20:00,CUST088,jordan.brown88@example.com,NY,mobile,2025-07-19 10:08:37,add_to_cart,P020,Pro Water Bottle,
STRM2,Bob,2025-07-19 09:20:00,CUST022,skylar.johnson22@example.com,WA,desktop,2025-07-19 10:08:39,add_to_cart,P003,Deluxe Hoodie,
STRM3,Carlos,2025-07-19 09:40:00,CUST009,jamie.lee9@example.com,NY,desktop,2025-07-19 10:08:42,stream_exit,,,
STRM4,Diana,2025-07-19 10:00:00,CUST054,jordan.clark54@example.com,FL,mobile,2025-07-19 10:08:44,product_view,P024,Classic Facial Mask,
STRM4,Diana,2025-07-19 10:00:00,CUST040,jordan.johnson40@example.com,NY,desktop,2025-07-19 10:08:44,product_view,P038,Smart Blue Light Glasses,
STRM4,Diana,2025-07-19 10:00:00,CUST080,jordan.lee80@example.com,WA,mobile,2025-07-19 10:08:53,add_to_cart,P049,Classic Microphone,
STRM3,Carlos,2025-07-19 09:40:00,CUST029,jordan.smith29@example.com,WA,mobile,2025-07-19 10:08:54,product_view,P015,Classic Wireless Charger,
STRM2,Bob,2025-07-19 09:20:00,CUST044,reese.davis44@example.com,IL,tablet,2025-07-19 10:08:57,stream_exit,,,
STRM4,Diana,2025-07-19 10:00:00,CUST030,morgan.lopez30@example.com,IL,mobile,2025-07-19 10:08:59,product_view,P044,Classic Card Holder,
STRM3,Carlos,2025-07-19 09:40:00,CUST027,drew.hall27@example.com,IL,desktop,2025-07-19 10:09:00,chat_message,,,Too expensive
STRM3,Carlos,2025-07-19 09:40:00,CUST002,avery.lopez2@example.com,FL,desktop,2025-07-19 10:09:02,product_view,P034,Classic Running Shorts,
STRM2,Bob,2025-07-19 09:20:00,CUST045,drew.smith45@example.com,NC,mobile,2025-07-19 10:09:04,stream_view_start,,,
STRM4,Diana,2025-07-19 10:00:00,CUST043,casey.lopez43@example.com,NC,mobile,2025-07-19 10:09:04,stream_view_start,,,
STRM3,Carlos,2025-07-19 09:40:00,CUST037,morgan.allen37@example.com,FL,tablet,2025-07-19 10:09:05,product_view,P002,Smart Earbuds,
STRM2,Bob,2025-07-19 09:20:00,CUST092,avery.davis92@example.com,NC,desktop,2025-07-19 10:09:06,chat_message,,,Too expensive
STRM4,Diana,2025-07-19 10:00:00,CUST069,avery.davis69@example.com,MI,mobile,2025-07-19 10:09:13,add_to_cart,P008,Classic Sneakers,
STRM2,Bob,2025-07-19 09:20:00,CUST064,jamie.brown64@example.com,IL,mobile,2025-07-19 10:09:14,stream_exit,,,
STRM2,Bob,2025-07-19 09:20:00,CUST057,reese.brown57@example.com,AZ,tablet,2025-07-19 10:09:16,stream_exit,,,
STRM4,Diana,2025-07-19 10:00:00,CUST056,avery.allen56@example.com,NY,tablet,2025-07-19 10:09:16,product_view,P037,Pro Monitor Riser,
STRM3,Carlos,2025-07-19 09:40:00,CUST003,alex.smith3@example.com,MI,mobile,2025-07-19 10:09:26,checkout_started,P009,Deluxe Backpack,
STRM4,Diana,2025-07-19 10:00:00,CUST017,alex.brown17@example.com,FL,mobile,2025-07-19 10:09:27,chat_message,,,Need this
STRM3,Carlos,2025-07-19 09:40:00,CUST096,taylor.brown96@example.com,GA,tablet,2025-07-19 10:09:29,stream_view_start,,,
STRM2,Bob,2025-07-19 09:20:00,CUST055,taylor.lopez55@example.com,IL,desktop,2025-07-19 10:09:29,add_to_cart,P001,Smart Lipstick,
STRM2,Bob,2025-07-19 09:20:00,CUST006,drew.brown6@example.com,CA,tablet,2025-07-19 10:09:34,product_view,P004,Classic Yoga Mat,
STRM3,Carlos,2025-07-19 09:40:00,CUST082,casey.lopez82@example.com,IL,mobile,2025-07-19 10:09:35,add_to_cart,P003,Deluxe Hoodie,
STRM2,Bob,2025-07-19 09:20:00,CUST065,morgan.lopez65@example.com,AZ,desktop,2025-07-19 10:09:37,chat_message,,,Ordered!
STRM3,Carlos,2025-07-19 09:40:00,CUST069,avery.davis69@example.com,MI,tablet,2025-07-19 10:09:39,checkout_started,P023,Deluxe Travel Pillow,
STRM3,Carlos,2025-07-19 09:40:00,CUST006,drew.brown6@example.com,CA,desktop,2025-07-19 10:09:42,add_to_cart,P042,Eco Charging Cable,
STRM4,Diana,2025-07-19 10:00:00,CUST081,casey.hall81@example.com,AZ,desktop,2025-07-19 10:09:49,add_to_cart,P033,Classic Graphic Tee,
STRM4,Diana,2025-07-19 10:00:00,CUST088,jordan.brown88@example.com,NY,tablet,2025-07-19 10:09:55,add_to_cart,P048,Eco Power Bank,
STRM3,Carlos,2025-07-19 09:40:00,CUST068,jordan.lee68@example.com,CA,mobile,2025-07-19 10:09:56,product_view,P040,Eco Slippers,
STRM4,Diana,2025-07-19 10:00:00,CUST087,morgan.young87@example.com,WA,tablet,2025-07-19 10:10:08,add_to_cart,P004,Classic Yoga Mat,
STRM3,Carlos,2025-07-19 09:40:00,CUST097,jordan.brown97@example.com,FL,desktop,2025-07-19 10:10:12,product_view,P011,Eco Wrist Watch,
STRM3,Carlos,2025-07-19 09:40:00,CUST072,casey.brown72@example.com,WA,desktop,2025-07-19 10:10:16,checkout_started,P010,Smart Sunglasses,
STRM4,Diana,2025-07-19 10:00:00,CUST010,reese.davis10@example.com,AZ,desktop,2025-07-19 10:10:20,product_view,P005,Deluxe Ring Light,
STRM3,Carlos,2025-07-19 09:40:00,CUST080,jordan.lee80@example.com,WA,desktop,2025-07-19 10:10:26,order_completed,P015,Classic Wireless Charger,
STRM2,Bob,2025-07-19 09:20:00,CUST084,jamie.hall84@example.com,IL,desktop,2025-07-19 10:10:33,product_view,P029,Pro Beard Trimmer,
STRM4,Diana,2025-07-19 10:00:00,CUST051,casey.johnson51@example.com,NY,mobile,2025-07-19 10:10:34,order_completed,P009,Deluxe Backpack,
STRM3,Carlos,2025-07-19 09:40:00,CUST076,jamie.hall76@example.com,NC,desktop,2025-07-19 10:10:34,checkout_started,P006,Smart Face Cream,
STRM4,Diana,2025-07-19 10:00:00,CUST073,avery.hall73@example.com,NC,mobile,2025-07-19 10:10:37,product_view,P016,Eco Smart Thermostat,
STRM3,Carlos,2025-07-19 09:40:00,CUST080,jordan.lee80@example.com,WA,tablet,2025-07-19 10:10:40,checkout_started,P018,Smart Laptop Stand,
STRM4,Diana,2025-07-19 10:00:00,CUST046,reese.young46@example.com,CA,desktop,2025-07-19 10:10:43,chat_message,,,😍
STRM4,Diana,2025-07-19 10:00:00,CUST017,alex.brown17@example.com,FL,mobile,2025-07-19 10:10:43,product_view,P030,Deluxe Diffuser,
STRM2,Bob,2025-07-19 09:20:00,CUST044,reese.davis44@example.com,IL,desktop,2025-07-19 10:10:44,product_view,P008,Classic Sneakers,
STRM2,Bob,2025-07-19 09:20:00,CUST096,taylor.brown96@example.com,GA,desktop,2025-07-19 10:10:51,checkout_started,P027,Eco Mouse Pad,
STRM4,Diana,2025-07-19 10:00:00,CUST050,skylar.hall50@example.com,WA,tablet,2025-07-19 10:10:52,stream_exit,,,
STRM2,Bob,2025-07-19 09:20:00,CUST046,reese.young46@example.com,CA,desktop,2025-07-19 10:10:57,product_view,P018,Smart Laptop Stand,
STRM2,Bob,2025-07-19 09:20:00,CUST038,alex.hall38@example.com,NC,desktop,2025-07-19 10:11:10,product_view,P011,Eco Wrist Watch,
